Date,Close
11/13/2014,112.82
11/14/2014,114.18
11/17/2014,113.99
11/18/2014,115.47
11/19/2014,114.67
11/20/2014,116.31
11/21/2014,116.47
11/24/2014,118.625
11/25/2014,117.6
11/26/2014,119
11/28/2014,118.93
12/1/2014,115.07
12/2/2014,114.63
12/3/2014,115.93
12/4/2014,115.49
12/5/2014,115
12/8/2014,112.4
12/9/2014,114.12
12/10/2014,111.95
12/11/2014,111.62
12/12/2014,109.73
12/15/2014,108.225
12/16/2014,106.745
12/17/2014,109.41
12/18/2014,112.65
12/19/2014,111.78
12/22/2014,112.94
12/23/2014,112.54
12/24/2014,112.01
12/26/2014,113.99
12/29/2014,113.91
12/30/2014,112.52
12/31/2014,110.38
1/2/2015,109.33
1/5/2015,106.25
1/6/2015,106.26
1/7/2015,107.75
1/8/2015,111.89
1/9/2015,112.01
1/12/2015,109.25
1/13/2015,110.22
1/14/2015,109.8
1/15/2015,106.82
1/16/2015,105.99
1/20/2015,108.72
1/21/2015,109.55
1/22/2015,112.4
1/23/2015,112.98
1/26/2015,113.1
1/27/2015,109.14
1/28/2015,115.31
1/29/2015,118.9
1/30/2015,117.16
2/2/2015,118.63
2/3/2015,118.65
2/4/2015,119.56
2/5/2015,119.94
2/6/2015,118.93
2/9/2015,119.72
2/10/2015,122.02
2/11/2015,124.88
2/12/2015,126.46
2/13/2015,127.08
2/17/2015,127.83
2/18/2015,128.715
2/19/2015,128.45
2/20/2015,129.495
2/23/2015,133
2/24/2015,132.17
2/25/2015,128.79
2/26/2015,130.415
2/27/2015,128.46
3/2/2015,129.09
3/3/2015,129.36
3/4/2015,128.54
3/5/2015,126.41
3/6/2015,126.6
3/9/2015,127.14
3/10/2015,124.51
3/11/2015,122.24
3/12/2015,124.45
3/13/2015,123.59
3/16/2015,124.95
3/17/2015,127.04
3/18/2015,128.47
3/19/2015,127.495
3/20/2015,125.9
3/23/2015,127.21
3/24/2015,126.69
3/25/2015,123.38
3/26/2015,124.24
3/27/2015,123.25
3/30/2015,126.37
3/31/2015,124.43
4/1/2015,124.25
4/2/2015,125.32
4/6/2015,127.35
4/7/2015,126.01
4/8/2015,125.6
4/9/2015,126.56
4/10/2015,127.1
4/13/2015,126.85
4/14/2015,126.3
4/15/2015,126.78
4/16/2015,126.17
4/17/2015,124.75
4/20/2015,127.6
4/21/2015,126.91
4/22/2015,128.62
4/23/2015,129.67
4/24/2015,130.28
4/27/2015,132.65
4/28/2015,130.56
4/29/2015,128.64
4/30/2015,125.15
5/1/2015,128.95
5/4/2015,128.7
5/5/2015,125.8
5/6/2015,125.01
5/7/2015,125.26
5/8/2015,127.62
5/11/2015,126.32
5/12/2015,125.865
5/13/2015,126.01
5/14/2015,128.95
5/15/2015,128.77
5/18/2015,130.19
5/19/2015,130.07
5/20/2015,130.06
5/21/2015,131.39
5/22/2015,132.54
5/26/2015,129.62
5/27/2015,132.045
5/28/2015,131.78
5/29/2015,130.28
6/1/2015,130.535
6/2/2015,129.96
6/3/2015,130.12
6/4/2015,129.36
6/5/2015,128.65
6/8/2015,127.8
6/9/2015,127.42
6/10/2015,128.88
6/11/2015,128.59
6/12/2015,127.17
6/15/2015,126.92
6/16/2015,127.6
6/17/2015,127.3
6/18/2015,127.88
6/19/2015,126.6
6/22/2015,127.61
6/23/2015,127.03
6/24/2015,128.11
6/25/2015,127.5
6/26/2015,126.75
6/29/2015,124.53
6/30/2015,125.425
7/1/2015,126.6
7/2/2015,126.44
7/6/2015,126
7/7/2015,125.69
7/8/2015,122.57
7/9/2015,120.07
7/10/2015,123.28
7/13/2015,125.66
7/14/2015,125.61
7/15/2015,126.82
7/16/2015,128.51
7/17/2015,129.62
7/20/2015,132.07
7/21/2015,130.75
7/22/2015,125.22
7/23/2015,125.16
7/24/2015,124.5
7/27/2015,122.77
7/28/2015,123.38
7/29/2015,122.99
7/30/2015,122.37
7/31/2015,121.3
8/3/2015,118.44
8/4/2015,114.64
8/5/2015,115.4
8/6/2015,115.13
8/7/2015,115.52
8/10/2015,119.72
8/11/2015,113.49
8/12/2015,115.24
8/13/2015,115.15
8/14/2015,115.96
8/17/2015,117.16
8/18/2015,116.5
8/19/2015,115.01
8/20/2015,112.65
8/21/2015,105.76
8/24/2015,103.12
8/25/2015,103.74
8/26/2015,109.69
8/27/2015,112.92
8/28/2015,113.29
8/31/2015,112.76
9/1/2015,107.72
9/2/2015,112.34
9/3/2015,110.37
9/4/2015,109.27
9/8/2015,112.31
9/9/2015,110.15
9/10/2015,112.57
9/11/2015,114.21
9/14/2015,115.31
9/15/2015,116.28
9/16/2015,116.41
9/17/2015,113.92
9/18/2015,113.45
9/21/2015,115.21
9/22/2015,113.4
9/23/2015,114.32
9/24/2015,115
9/25/2015,114.71
9/28/2015,112.44
9/29/2015,109.06
9/30/2015,110.3
10/1/2015,109.58
10/2/2015,110.38
10/5/2015,110.78
10/6/2015,111.31
10/7/2015,110.78
10/8/2015,109.5
10/9/2015,112.12
10/12/2015,111.6
10/13/2015,111.79
10/14/2015,110.21
10/15/2015,111.86
10/16/2015,111.04
10/19/2015,111.73
10/20/2015,113.77
10/21/2015,113.76
10/22/2015,115.5
10/23/2015,119.08
10/26/2015,115.28
10/27/2015,114.55
10/28/2015,119.27
10/29/2015,120.53
10/30/2015,119.5
11/2/2015,121.18
11/3/2015,122.57
11/4/2015,122
11/5/2015,120.92
11/6/2015,121.06
11/9/2015,120.57
11/10/2015,116.77
11/11/2015,116.11
11/12/2015,115.72
11/13/2015,112.34
11/16/2015,114.175
11/17/2015,113.69
11/18/2015,117.29
11/19/2015,118.78
11/20/2015,119.3
11/23/2015,117.75
11/24/2015,118.88
11/25/2015,118.03
11/27/2015,117.81
11/30/2015,118.3
12/1/2015,117.34
12/2/2015,116.28
12/3/2015,115.2
12/4/2015,119.03
12/7/2015,118.28
12/8/2015,118.23
12/9/2015,115.62
12/10/2015,116.17
12/11/2015,113.18
12/14/2015,112.48
12/15/2015,110.49
12/16/2015,111.34
12/17/2015,108.98
12/18/2015,106.03
12/21/2015,107.33
12/22/2015,107.23
12/23/2015,108.61
12/24/2015,108.03
12/28/2015,106.82
12/29/2015,108.74
12/30/2015,107.32
12/31/2015,105.26
1/4/2016,105.35
1/5/2016,102.71
1/6/2016,100.7
1/7/2016,96.45
1/8/2016,96.96
1/11/2016,98.53
1/12/2016,99.96
1/13/2016,97.39
1/14/2016,99.52
1/15/2016,97.13
1/19/2016,96.66
1/20/2016,96.79
1/21/2016,96.3
1/22/2016,101.42
1/25/2016,99.44
1/26/2016,99.99
1/27/2016,93.42
1/28/2016,94.09
1/29/2016,97.34
2/1/2016,96.43
2/2/2016,94.48
2/3/2016,96.35
2/4/2016,96.6
2/5/2016,94.02
2/8/2016,95.01
2/9/2016,94.99
2/10/2016,94.27
2/11/2016,93.7
2/12/2016,93.99
2/16/2016,96.64
2/17/2016,98.12
2/18/2016,96.26
2/19/2016,96.04
2/22/2016,96.88
2/23/2016,94.69
2/24/2016,96.1
2/25/2016,96.76
2/26/2016,96.91
2/29/2016,96.69
3/1/2016,100.53
3/2/2016,100.75
3/3/2016,101.5
3/4/2016,103.01
3/7/2016,101.87
3/8/2016,101.03
3/9/2016,101.12
3/10/2016,101.17
3/11/2016,102.26
3/14/2016,102.52
3/15/2016,104.58
3/16/2016,105.97
3/17/2016,105.8
3/18/2016,105.92
3/21/2016,105.91
3/22/2016,106.72
3/23/2016,106.13
3/24/2016,105.67
3/28/2016,105.19
3/29/2016,107.68
3/30/2016,109.56
3/31/2016,108.99
4/1/2016,109.99
4/4/2016,111.12
4/5/2016,109.81
4/6/2016,110.96
4/7/2016,108.54
4/8/2016,108.66
4/11/2016,109.02
4/12/2016,110.44
4/13/2016,112.04
4/14/2016,112.1
4/15/2016,109.85
4/18/2016,107.48
4/19/2016,106.91
4/20/2016,107.13
4/21/2016,105.97
4/22/2016,105.68
4/25/2016,105.08
4/26/2016,104.35
4/27/2016,97.82
4/28/2016,94.83
4/29/2016,93.74
5/2/2016,93.64
5/3/2016,95.18
5/4/2016,94.19
5/5/2016,93.24
5/6/2016,92.72
5/9/2016,92.79
5/10/2016,93.42
5/11/2016,92.51
5/12/2016,90.34
5/13/2016,90.52
5/16/2016,93.88
5/17/2016,93.49
5/18/2016,94.56
5/19/2016,94.2
5/20/2016,95.22
5/23/2016,96.43
5/24/2016,97.9
5/25/2016,99.62
5/26/2016,100.41
5/27/2016,100.35
5/31/2016,99.86
6/1/2016,98.46
6/2/2016,97.72
6/3/2016,97.92
6/6/2016,98.63
6/7/2016,99.03
6/8/2016,98.94
6/9/2016,99.65
6/10/2016,98.83
6/13/2016,97.34
6/14/2016,97.46
6/15/2016,97.14
6/16/2016,97.55
6/17/2016,95.33
6/20/2016,95.1
6/21/2016,95.91
6/22/2016,95.55
6/23/2016,96.1
6/24/2016,93.4
6/27/2016,92.04
6/28/2016,93.59
6/29/2016,94.4
6/30/2016,95.6
7/1/2016,95.89
7/5/2016,94.99
7/6/2016,95.53
7/7/2016,95.94
7/8/2016,96.68
7/11/2016,96.98
7/12/2016,97.42
7/13/2016,96.87
7/14/2016,98.79
7/15/2016,98.78
7/18/2016,99.83
7/19/2016,99.87
7/20/2016,99.96
7/21/2016,99.43
7/22/2016,98.66
7/25/2016,97.34
7/26/2016,96.67
7/27/2016,102.95
7/28/2016,104.34
7/29/2016,104.21
8/1/2016,106.05
8/2/2016,104.48
8/3/2016,105.79
8/4/2016,105.87
8/5/2016,107.48
8/8/2016,108.37
8/9/2016,108.81
8/10/2016,108
8/11/2016,107.93
8/12/2016,108.18
8/15/2016,109.48
8/16/2016,109.38
8/17/2016,109.22
8/18/2016,109.08
8/19/2016,109.36
8/22/2016,108.51
8/23/2016,108.85
8/24/2016,108.03
8/25/2016,107.57
8/26/2016,106.94
8/29/2016,106.82
8/30/2016,106
8/31/2016,106.1
9/1/2016,106.73
9/2/2016,107.73
9/6/2016,107.7
9/7/2016,108.36
9/8/2016,105.52
9/9/2016,103.13
9/12/2016,105.44
9/13/2016,107.95
9/14/2016,111.77
9/15/2016,115.57
9/16/2016,114.92
9/19/2016,113.58
9/20/2016,113.57
9/21/2016,113.55
9/22/2016,114.62
9/23/2016,112.71
9/26/2016,112.88
9/27/2016,113.09
9/28/2016,113.95
9/29/2016,112.18
9/30/2016,113.05
10/3/2016,112.52
10/4/2016,113
10/5/2016,113.05
10/6/2016,113.89
10/7/2016,114.06
10/10/2016,116.05
10/11/2016,116.3
10/12/2016,117.34
10/13/2016,116.98
10/14/2016,117.63
10/17/2016,117.55
10/18/2016,117.47
10/19/2016,117.12
10/20/2016,117.06
10/21/2016,116.6
10/24/2016,117.65
10/25/2016,118.25
10/26/2016,115.59
10/27/2016,114.48
10/28/2016,113.72
10/31/2016,113.54
11/1/2016,111.49
11/2/2016,111.59
11/3/2016,109.83
11/4/2016,108.84
11/7/2016,110.41
11/8/2016,111.06
11/9/2016,110.88
11/10/2016,107.79
11/11/2016,108.43
11/14/2016,105.71
11/15/2016,107.11
11/16/2016,109.99
11/17/2016,109.95
11/18/2016,110.06
11/21/2016,111.73
11/22/2016,111.8
11/23/2016,111.23
11/25/2016,111.79
11/28/2016,111.57
11/29/2016,111.46
11/30/2016,110.52
12/1/2016,109.49
12/2/2016,109.9
12/5/2016,109.11
12/6/2016,109.95
12/7/2016,111.03
12/8/2016,112.12
12/9/2016,113.95
12/12/2016,113.3
12/13/2016,115.19
12/14/2016,115.19
12/15/2016,115.82
12/16/2016,115.97
12/19/2016,116.64
12/20/2016,116.95
12/21/2016,117.06
12/22/2016,116.29
12/23/2016,116.52
12/27/2016,117.26
12/28/2016,116.76
12/29/2016,116.73
12/30/2016,115.82
1/3/2017,116.15
1/4/2017,116.02
1/5/2017,116.61
1/6/2017,117.91
1/9/2017,118.99
1/10/2017,119.11
1/11/2017,119.75
1/12/2017,119.25
1/13/2017,119.04
1/17/2017,120
1/18/2017,119.99
1/19/2017,119.78
1/20/2017,120
1/23/2017,120.08
1/24/2017,119.97
1/25/2017,121.88
1/26/2017,121.94
1/27/2017,121.95
1/30/2017,121.63
1/31/2017,121.35
2/1/2017,128.75
2/2/2017,128.53
2/3/2017,129.08
2/6/2017,130.29
2/7/2017,131.53
2/8/2017,132.04
2/9/2017,132.42
2/10/2017,132.12
2/13/2017,133.29
2/14/2017,135.02
2/15/2017,135.51
2/16/2017,135.345
2/17/2017,135.72
2/21/2017,136.7
2/22/2017,137.11
2/23/2017,136.53
2/24/2017,136.66
2/27/2017,136.93
2/28/2017,136.99
3/1/2017,139.79
3/2/2017,138.96
3/3/2017,139.78
3/6/2017,139.34
3/7/2017,139.52
3/8/2017,139
3/9/2017,138.68
3/10/2017,139.14
3/13/2017,139.2
3/14/2017,138.99
3/15/2017,140.46
3/16/2017,140.69
3/17/2017,139.99
3/20/2017,141.46
3/21/2017,139.84
3/22/2017,141.42
3/23/2017,140.92
3/24/2017,140.64
3/27/2017,140.88
3/28/2017,143.8
3/29/2017,144.12
3/30/2017,143.93
3/31/2017,143.66
4/3/2017,143.7
4/4/2017,144.77
4/5/2017,144.02
4/6/2017,143.66
4/7/2017,143.34
4/10/2017,143.17
4/11/2017,141.63
4/12/2017,141.8
4/13/2017,141.05
4/17/2017,141.83
4/18/2017,141.2
4/19/2017,140.68
4/20/2017,142.44
4/21/2017,142.27
4/24/2017,143.64
4/25/2017,144.53
4/26/2017,143.68
4/27/2017,143.79
4/28/2017,143.65
5/1/2017,146.58
5/2/2017,147.51
5/3/2017,147.06
5/4/2017,146.53
5/5/2017,148.96
5/8/2017,153.01
5/9/2017,153.99
5/10/2017,153.26
5/11/2017,153.95
5/12/2017,156.1
5/15/2017,155.7
5/16/2017,155.47
5/17/2017,150.25
5/18/2017,152.54
5/19/2017,153.06
5/22/2017,153.99
5/23/2017,153.8
5/24/2017,153.34
5/25/2017,153.87
5/26/2017,153.61
5/30/2017,153.67
5/31/2017,152.76
6/1/2017,153.18
6/2/2017,155.45
6/5/2017,153.93
6/6/2017,154.45
6/7/2017,155.37
6/8/2017,154.99
6/9/2017,148.98
6/12/2017,145.42
6/13/2017,146.59
6/14/2017,145.16
6/15/2017,144.29
6/16/2017,142.27
6/19/2017,146.34
6/20/2017,145.01
6/21/2017,145.87
6/22/2017,145.63
6/23/2017,146.28
6/26/2017,145.82
6/27/2017,143.73
6/28/2017,145.83
6/29/2017,143.68
6/30/2017,144.02
7/3/2017,143.5
7/5/2017,144.09
7/6/2017,142.73
7/7/2017,144.18
7/10/2017,145.06
7/11/2017,145.53
7/12/2017,145.74
7/13/2017,147.77
7/14/2017,149.04
7/17/2017,149.56
7/18/2017,150.08
7/19/2017,151.02
7/20/2017,150.34
7/21/2017,150.27
7/24/2017,152.09
7/25/2017,152.74
7/26/2017,153.46
7/27/2017,150.56
7/28/2017,149.5
7/31/2017,148.73
8/1/2017,150.05
8/2/2017,157.14
8/3/2017,155.57
8/4/2017,156.39
8/7/2017,158.81
8/8/2017,160.08
8/9/2017,161.06
8/10/2017,155.32
8/11/2017,157.48
8/14/2017,159.85
8/15/2017,161.6
8/16/2017,160.95
8/17/2017,157.86
8/18/2017,157.5
8/21/2017,157.21
8/22/2017,159.78
8/23/2017,159.98
8/24/2017,159.27
8/25/2017,159.86
8/28/2017,161.47
8/29/2017,162.91
8/30/2017,163.35
8/31/2017,164
9/1/2017,164.05
9/5/2017,162.08
9/6/2017,161.91
9/7/2017,161.26
9/8/2017,158.63
9/11/2017,161.5
9/12/2017,160.86
9/13/2017,159.65
9/14/2017,158.28
9/15/2017,159.88
9/18/2017,158.67
9/19/2017,158.73
9/20/2017,156.07
9/21/2017,153.39
9/22/2017,151.89
9/25/2017,150.55
9/26/2017,153.14
9/27/2017,154.23
9/28/2017,153.28
9/29/2017,154.12
10/2/2017,153.81
10/3/2017,154.48
10/4/2017,153.48
10/5/2017,155.39
10/6/2017,155.3
10/9/2017,155.84
10/10/2017,155.9
10/11/2017,156.55
10/12/2017,156
10/13/2017,156.99
10/16/2017,159.88
10/17/2017,160.47
10/18/2017,159.76
10/19/2017,155.98
10/20/2017,156.25
10/23/2017,156.17
10/24/2017,157.1
10/25/2017,156.41
10/26/2017,157.41
10/27/2017,163.05
10/30/2017,166.72
10/31/2017,169.04
11/1/2017,166.89
11/2/2017,168.11
11/3/2017,172.5
11/6/2017,174.25
11/7/2017,174.81
11/8/2017,176.24
11/9/2017,175.88
11/10/2017,174.67
11/13/2017,173.97
11/14/2017,171.34
11/15/2017,169.08
11/16/2017,171.1
11/17/2017,170.15
11/20/2017,169.98
11/21/2017,173.14
11/22/2017,174.96
11/24/2017,174.97
11/27/2017,174.09
11/28/2017,173.07
11/29/2017,169.48
11/30/2017,171.85
12/1/2017,171.05
12/4/2017,169.8
12/5/2017,169.64
12/6/2017,169.01
12/7/2017,169.32
12/8/2017,169.37
12/11/2017,172.67
12/12/2017,171.7
12/13/2017,172.27
12/14/2017,172.22
12/15/2017,173.97
12/18/2017,176.42
12/19/2017,174.54
12/20/2017,174.35
12/21/2017,175.01
12/22/2017,175.01
12/26/2017,170.57
12/27/2017,170.6
12/28/2017,171.08
12/29/2017,169.23
1/2/2018,172.26
1/3/2018,172.23
1/4/2018,173.03
1/5/2018,175
1/8/2018,174.35
1/9/2018,174.33
1/10/2018,174.29
1/11/2018,175.28
1/12/2018,177.09
1/16/2018,176.19
1/17/2018,179.1
1/18/2018,179.26
1/19/2018,178.46
1/22/2018,177
1/23/2018,177.04
1/24/2018,174.22
1/25/2018,171.11
1/26/2018,171.51
1/29/2018,167.96
1/30/2018,166.97
1/31/2018,167.43
2/1/2018,167.78
2/2/2018,160.5
2/5/2018,156.49
2/6/2018,163.03
2/7/2018,159.54
2/8/2018,155.15
2/9/2018,156.41
2/12/2018,162.71
2/13/2018,164.34
2/14/2018,167.37
2/15/2018,172.99
2/16/2018,172.43
2/20/2018,171.85
2/21/2018,171.07
2/22/2018,172.5
2/23/2018,175.5
2/26/2018,178.97
2/27/2018,178.39
2/28/2018,178.12
3/1/2018,175
3/2/2018,176.21
3/5/2018,176.82
3/6/2018,176.67
3/7/2018,175.03
3/8/2018,176.94
3/9/2018,179.98
3/12/2018,181.72
3/13/2018,179.97
3/14/2018,178.44
3/15/2018,178.65
3/16/2018,178.02
3/19/2018,175.3
3/20/2018,175.24
3/21/2018,171.27
3/22/2018,168.85
3/23/2018,164.94
3/26/2018,172.77
3/27/2018,168.34
3/28/2018,166.48
3/29/2018,167.78
4/2/2018,166.68
4/3/2018,168.39
4/4/2018,171.61
4/5/2018,172.8
4/6/2018,168.38
4/9/2018,170.05
4/10/2018,173.25
4/11/2018,172.44
4/12/2018,174.14
4/13/2018,174.73
4/16/2018,175.82
4/17/2018,178.24
4/18/2018,177.84
4/19/2018,172.8
4/20/2018,165.72
4/23/2018,165.24
4/24/2018,162.94
4/25/2018,163.65
4/26/2018,164.22
4/27/2018,162.32
4/30/2018,165.26
5/1/2018,169.1
5/2/2018,176.57
5/3/2018,176.89
5/4/2018,183.83
5/7/2018,185.16
5/8/2018,186.05
5/9/2018,187.36
5/10/2018,190.04
5/11/2018,188.59
5/14/2018,188.15
5/15/2018,186.44
5/16/2018,188.18
5/17/2018,186.99
5/18/2018,186.31
5/21/2018,187.63
5/22/2018,187.16
5/23/2018,188.36
5/24/2018,188.15
5/25/2018,188.58
5/29/2018,187.9
5/30/2018,187.5
5/31/2018,186.87
6/1/2018,190.24
6/4/2018,191.83
6/5/2018,193.31
6/6/2018,193.98
6/7/2018,193.46
6/8/2018,191.7
6/11/2018,191.23
6/12/2018,192.28
6/13/2018,190.7
6/14/2018,190.8
6/15/2018,188.84
6/18/2018,188.74
6/19/2018,185.69
6/20/2018,186.5
6/21/2018,185.46
6/22/2018,184.92
6/25/2018,182.17
6/26/2018,184.43
6/27/2018,184.16
6/28/2018,185.5
6/29/2018,185.11
7/2/2018,187.18
7/3/2018,183.92
7/5/2018,185.4
7/6/2018,187.97
7/9/2018,190.58
7/10/2018,190.35
7/11/2018,187.88
7/12/2018,191.03
7/13/2018,191.33
7/16/2018,190.91
7/17/2018,191.45
7/18/2018,190.4
7/19/2018,191.88
7/20/2018,191.44
7/23/2018,191.61
7/24/2018,193
7/25/2018,194.82
7/26/2018,194.21
7/27/2018,190.98
7/30/2018,189.91
7/31/2018,190.29
8/1/2018,201.5
8/2/2018,207.39
8/3/2018,207.99
8/6/2018,209.07
8/7/2018,207.11
8/8/2018,207.25
8/9/2018,208.88
8/10/2018,207.53
8/13/2018,208.87
8/14/2018,209.75
8/15/2018,210.24
8/16/2018,213.32
8/17/2018,217.58
8/20/2018,215.46
8/21/2018,215.04
8/22/2018,215.05
8/23/2018,215.49
8/24/2018,216.16
8/27/2018,217.94
8/28/2018,219.7
8/29/2018,222.98
8/30/2018,225.03
8/31/2018,227.63
9/4/2018,228.36
9/5/2018,226.87
9/6/2018,223.1
9/7/2018,221.3
9/10/2018,218.33
9/11/2018,223.85
9/12/2018,221.07
9/13/2018,226.41
9/14/2018,223.84
9/17/2018,217.88
9/18/2018,218.24
9/19/2018,218.37
9/20/2018,220.03
9/21/2018,217.66
9/24/2018,220.79
9/25/2018,222.19
9/26/2018,220.42
9/27/2018,224.95
9/28/2018,225.74
10/1/2018,227.26
10/2/2018,229.28
10/3/2018,232.07
10/4/2018,227.99
10/5/2018,224.29
10/8/2018,223.77
10/9/2018,226.87
10/10/2018,216.36
10/11/2018,214.45
10/12/2018,222.11
10/15/2018,217.36
10/16/2018,222.15
10/17/2018,221.19
10/18/2018,216.02
10/19/2018,219.31
10/22/2018,220.65
10/23/2018,222.73
10/24/2018,215.09
10/25/2018,219.8
10/26/2018,216.3
10/29/2018,212.24
10/30/2018,213.3
10/31/2018,218.86
11/1/2018,222.22
11/2/2018,207.48
11/5/2018,201.59
11/6/2018,203.77
11/7/2018,209.95
11/8/2018,208.49
11/9/2018,204.47
11/12/2018,194.17
11/13/2018,192.23
11/14/2018,186.8
11/15/2018,191.41
11/16/2018,193.53
11/19/2018,185.86
11/20/2018,176.98
11/21/2018,176.78
11/23/2018,172.29
11/26/2018,174.62
11/27/2018,174.24
11/28/2018,180.94
11/29/2018,179.55
11/30/2018,178.58
12/3/2018,184.82
12/4/2018,176.69
12/6/2018,174.72
12/7/2018,168.49
12/10/2018,169.6
12/11/2018,168.63
12/12/2018,169.1
12/13/2018,170.95
12/14/2018,165.48
12/17/2018,163.94
12/18/2018,166.07
12/19/2018,160.89
12/20/2018,156.83
12/21/2018,150.73
12/24/2018,146.83
12/26/2018,157.17
12/27/2018,156.15
12/28/2018,156.23
12/31/2018,157.74
1/2/2019,157.92
1/3/2019,142.19
1/4/2019,148.26
1/7/2019,147.93
1/8/2019,150.75
1/9/2019,153.31
1/10/2019,153.8
1/11/2019,152.29
1/14/2019,150
1/15/2019,153.07
1/16/2019,154.94
1/17/2019,155.86
1/18/2019,156.82
1/22/2019,153.3
1/23/2019,153.92
1/24/2019,152.7
1/25/2019,157.76
1/28/2019,156.3
1/29/2019,154.68
1/30/2019,165.25
1/31/2019,166.44
2/1/2019,166.52
2/4/2019,171.25
2/5/2019,174.18
2/6/2019,174.24
2/7/2019,170.94
2/8/2019,170.41
2/11/2019,169.43
2/12/2019,170.89
2/13/2019,170.18
2/14/2019,170.8
2/15/2019,170.42
2/19/2019,170.93
2/20/2019,172.03
2/21/2019,171.06
2/22/2019,172.97
2/25/2019,174.23
2/26/2019,174.33
2/27/2019,174.87
2/28/2019,173.15
3/1/2019,174.97
3/4/2019,175.85
3/5/2019,175.53
3/6/2019,174.52
3/7/2019,172.5
3/8/2019,172.91
3/11/2019,178.9
3/12/2019,180.91
3/13/2019,181.71
3/14/2019,183.73
3/15/2019,186.12
3/18/2019,188.02
3/19/2019,186.53
3/20/2019,188.16
3/21/2019,195.09
3/22/2019,191.05
3/25/2019,188.74
3/26/2019,186.79
3/27/2019,188.47
3/28/2019,188.72
3/29/2019,189.95
4/1/2019,191.24
4/2/2019,194.02
4/3/2019,195.35
4/4/2019,195.69
4/5/2019,197
4/8/2019,200.1
4/9/2019,199.5
4/10/2019,200.62
4/11/2019,198.95
4/12/2019,198.87
4/15/2019,199.23
4/16/2019,199.25
4/17/2019,203.13
4/18/2019,203.86
4/22/2019,204.53
4/23/2019,207.48
4/24/2019,207.16
4/25/2019,205.28
4/26/2019,204.3
4/29/2019,204.61
4/30/2019,200.67
5/1/2019,210.52
5/2/2019,209.15
5/3/2019,211.75
5/6/2019,208.48
5/7/2019,202.86
5/8/2019,202.9
5/9/2019,200.72
5/10/2019,197.18
5/13/2019,185.72
5/14/2019,188.66
5/15/2019,190.92
5/16/2019,190.08
5/17/2019,189
5/20/2019,183.09
5/21/2019,186.6
5/22/2019,182.78
5/23/2019,179.66
5/24/2019,178.97
5/28/2019,178.23
5/29/2019,177.38
5/30/2019,178.3
5/31/2019,175.07
6/3/2019,173.3
6/4/2019,179.64
6/5/2019,182.54
6/6/2019,185.22
6/7/2019,190.15
6/10/2019,192.58
6/11/2019,194.81
6/12/2019,194.19
6/13/2019,194.15
6/14/2019,192.74
6/17/2019,193.89
6/18/2019,198.45
6/19/2019,197.87
6/20/2019,199.46
6/21/2019,198.78
6/24/2019,198.58
6/25/2019,195.57
6/26/2019,199.8
6/27/2019,199.74
6/28/2019,197.92
7/1/2019,201.55
7/2/2019,202.73
7/3/2019,204.41
7/5/2019,204.23
7/8/2019,200.02
7/9/2019,201.24
7/10/2019,203.23
7/11/2019,201.75
7/12/2019,203.3
7/15/2019,205.21
7/16/2019,204.5
7/17/2019,203.35
7/18/2019,205.66
7/19/2019,202.59
7/22/2019,207.22
7/23/2019,208.84
7/24/2019,208.67
7/25/2019,207.02
7/26/2019,207.74
7/29/2019,209.68
7/30/2019,208.78
7/31/2019,213.04
8/1/2019,208.43
8/2/2019,204.02
8/5/2019,193.34
8/6/2019,197
8/7/2019,199.04
8/8/2019,203.43
8/9/2019,200.99
8/12/2019,200.48
8/13/2019,208.97
8/14/2019,202.75
8/15/2019,201.74
8/16/2019,206.5
8/19/2019,210.35
8/20/2019,210.36
8/21/2019,212.64
8/22/2019,212.46
8/23/2019,202.64
8/26/2019,206.49
8/27/2019,204.16
8/28/2019,205.53
8/29/2019,209.01
8/30/2019,208.74
9/3/2019,205.7
9/4/2019,209.19
9/5/2019,213.28
9/6/2019,213.26
9/9/2019,214.17
9/10/2019,216.7
9/11/2019,223.59
9/12/2019,223.085
9/13/2019,218.75
9/16/2019,219.9
9/17/2019,220.7
9/18/2019,222.77
9/19/2019,220.96
9/20/2019,217.73
9/23/2019,218.72
9/24/2019,217.68
9/25/2019,221.03
9/26/2019,219.89
9/27/2019,218.82
9/30/2019,223.97
10/1/2019,224.59
10/2/2019,218.96
10/3/2019,220.82
10/4/2019,227.01
10/7/2019,227.06
10/8/2019,224.4
10/9/2019,227.03
10/10/2019,230.09
10/11/2019,236.21
10/14/2019,235.87
10/15/2019,235.32
10/16/2019,234.37
10/17/2019,235.28
10/18/2019,236.41
10/21/2019,240.51
10/22/2019,239.96
10/23/2019,243.18
10/24/2019,243.58
10/25/2019,246.58
10/28/2019,249.05
10/29/2019,243.29
10/30/2019,243.26
10/31/2019,248.76
11/1/2019,255.82
11/4/2019,257.5
11/5/2019,257.13
11/6/2019,257.24
11/7/2019,259.43
11/8/2019,260.14
11/11/2019,262.2
11/12/2019,261.96
11/13/2019,264.47
11/14/2019,262.64
11/15/2019,265.76
11/18/2019,267.1
11/19/2019,266.29
11/20/2019,263.19
11/21/2019,262.01
11/22/2019,261.78
11/25/2019,266.37
11/26/2019,264.29
11/27/2019,267.84
11/29/2019,267.25
12/2/2019,264.16
12/3/2019,259.45
12/4/2019,261.74
12/5/2019,265.58
12/6/2019,270.71
12/9/2019,266.92
